53320,116.322066,39.999874
53321,116.322004,39.999942
53322,116.321879,40.000079
53323,116.321965,39.999903
53324,116.321975,39.999855
53325,116.321992,39.99994
53326,116.321956,40.00006
53327,116.321905,40.000157
53328,116.321893,40.000102
53330,116.321857,40.000104
53331,116.321778,40.000181
53332,116.321819,40.000194
53333,116.321902,40.000155
53334,116.321898,40.000286
53335,116.321934,40.000243
53336,116.321869,40.000378
53337,116.321792,40.000424
53338,116.321921,40.000415
53339,116.321942,40.000439
53340,116.322014,40.000436
53342,116.321992,40.000433
53343,116.321954,40.000477
53344,116.322016,40.000427
53345,116.32204,40.000394
53346,116.322154,40.000308
53348,116.322099,40.000324
53349,116.322113,40.000413
53350,116.322101,40.000308
53351,116.322037,40.000236
53352,116.321939,40.000254
53353,116.321882,40.00033
53354,116.321918,40.000464
53355,116.321927,40.000588
53356,116.322022,40.000639
53357,116.322041,40.00074
53358,116.321943,40.000762
53359,116.32193,40.000811
53360,116.321966,40.000811
53361,116.322001,40.000842
53362,116.321984,40.000839
